Participant,ReadingTime,ItemNumber,RCType,VerbBias,Word,WordNumber,Sentence,WordType,LanguageGroup
1571861592,340,23,Reduced,NounPhrase,student,2,The student learned the language was spoken only in one province.,Ignore,L1
1571861592,247,23,Reduced,NounPhrase,learned,3,The student learned the language was spoken only in one province.,Ignore,L1
1571861592,253,23,Reduced,NounPhrase,the,4,The student learned the language was spoken only in one province.,Ignore,L1
1571861592,247,23,Reduced,NounPhrase,language,5,The student learned the language was spoken only in one province.,Ignore,L1
1571861592,310,23,Reduced,NounPhrase,was,6,The student learned the language was spoken only in one province.,Critical,L1
1571861592,245,23,Reduced,NounPhrase,spoken,7,The student learned the language was spoken only in one province.,PostCritical,L1
1571861592,248,23,Reduced,NounPhrase,only,8,The student learned the language was spoken only in one province.,Ignore,L1
1571861592,273,23,Reduced,NounPhrase,in,9,The student learned the language was spoken only in one province.,Ignore,L1
1571861592,251,23,Reduced,NounPhrase,one,10,The student learned the language was spoken only in one province.,Ignore,L1
1571861592,293,23,Reduced,NounPhrase,province.,11,The student learned the language was spoken only in one province.,Ignore,L1
1571861592,222,14,Full,Sentence,The,1,The attorney hinted that the defendant was planning to jump bail.,Ignore,L1
1571861592,286,14,Full,Sentence,attorney,2,The attorney hinted that the defendant was planning to jump bail.,Ignore,L1
1571861592,476,14,Full,Sentence,hinted,3,The attorney hinted that the defendant was planning to jump bail.,Ignore,L1
1571861592,272,14,Full,Sentence,that,4,The attorney hinted that the defendant was planning to jump bail.,Ignore,L1
1571861592,268,14,Full,Sentence,the,5,The attorney hinted that the defendant was planning to jump bail.,Ignore,L1
1571861592,273,14,Full,Sentence,defendant,6,The attorney hinted that the defendant was planning to jump bail.,Ignore,L1
1571861592,325,14,Full,Sentence,was,7,The attorney hinted that the defendant was planning to jump bail.,Critical,L1
1571861592,252,14,Full,Sentence,planning,8,The attorney hinted that the defendant was planning to jump bail.,PostCritical,L1
1571861592,233,14,Full,Sentence,to,9,The attorney hinted that the defendant was planning to jump bail.,Ignore,L1
1571861592,227,14,Full,Sentence,jump,10,The attorney hinted that the defendant was planning to jump bail.,Ignore,L1
1571861592,390,14,Full,Sentence,bail.,11,The attorney hinted that the defendant was planning to jump bail.,Ignore,L1
1571861592,421,10,Full,NounPhrase,Mr.,1,Mr. Smith remembered that the directions would need to be changed.,Ignore,L1
1571861592,333,10,Full,NounPhrase,Smith,2,Mr. Smith remembered that the directions would need to be changed.,Ignore,L1
1571861592,251,10,Full,NounPhrase,remembered,3,Mr. Smith remembered that the directions would need to be changed.,Ignore,L1
1571861592,336,10,Full,NounPhrase,that,4,Mr. Smith remembered that the directions would need to be changed.,Ignore,L1
1571861592,368,10,Full,NounPhrase,the,5,Mr. Smith remembered that the directions would need to be changed.,Ignore,L1
1571861592,366,10,Full,NounPhrase,directions,6,Mr. Smith remembered that the directions would need to be changed.,Ignore,L1
1571861592,409,10,Full,NounPhrase,would,7,Mr. Smith remembered that the directions would need to be changed.,Critical,L1
1571861592,282,10,Full,NounPhrase,need,8,Mr. Smith remembered that the directions would need to be changed.,PostCritical,L1
1571861592,271,10,Full,NounPhrase,to,9,Mr. Smith remembered that the directions would need to be changed.,Ignore,L1
1571861592,247,10,Full,NounPhrase,be,10,Mr. Smith remembered that the directions would need to be changed.,Ignore,L1
1571861592,449,10,Full,NounPhrase,changed.,11,Mr. Smith remembered that the directions would need to be changed.,Ignore,L1
1571861592,359,25,Reduced,Sentence,The,1,The teacher implied the answer was very complicated.,Ignore,L1
1571861592,431,25,Reduced,Sentence,teacher,2,The teacher implied the answer was very complicated.,Ignore,L1
1571861592,275,25,Reduced,Sentence,implied,3,The teacher implied the answer was very complicated.,Ignore,L1
1571861592,280,25,Reduced,Sentence,the,4,The teacher implied the answer was very complicated.,Ignore,L1
1571861592,266,25,Reduced,Sentence,answer,5,The teacher implied the answer was very complicated.,Ignore,L1
1571861592,279,25,Reduced,Sentence,was,6,The teacher implied the answer was very complicated.,Critical,L1
1571861592,245,25,Reduced,Sentence,very,7,The teacher implied the answer was very complicated.,PostCritical,L1
1571861592,335,25,Reduced,Sentence,complicated.,8,The teacher implied the answer was very complicated.,Ignore,L1
1571861592,257,17,Reduced,NounPhrase,The,1,The defendant accepted the verdict would be decided soon.,Ignore,L1
1571861592,282,17,Reduced,NounPhrase,defendant,2,The defendant accepted the verdict would be decided soon.,Ignore,L1
1571861592,280,17,Reduced,NounPhrase,accepted,3,The defendant accepted the verdict would be decided soon.,Ignore,L1
1571861592,274,17,Reduced,NounPhrase,the,4,The defendant accepted the verdict would be decided soon.,Ignore,L1
1571861592,407,17,Reduced,NounPhrase,verdict,5,The defendant accepted the verdict would be decided soon.,Ignore,L1
1571861592,320,17,Reduced,NounPhrase,would,6,The defendant accepted the verdict would be decided soon.,Critical,L1
1571861592,292,17,Reduced,NounPhrase,be,7,The defendant accepted the verdict would be decided soon.,PostCritical,L1
1571861592,279,17,Reduced,NounPhrase,decided,8,The defendant accepted the verdict would be decided soon.,Ignore,L1
1571861592,289,17,Reduced,NounPhrase,soon.,9,The defendant accepted the verdict would be decided soon.,Ignore,L1
1571861592,224,22,Full,Sentence,The,1,The woman hoped that the address was in the directory.,Ignore,L1
1571861592,288,22,Full,Sentence,woman,2,The woman hoped that the address was in the directory.,Ignore,L1
1571861592,265,22,Full,Sentence,hoped,3,The woman hoped that the address was in the directory.,Ignore,L1
1571861592,253,22,Full,Sentence,that,4,The woman hoped that the address was in the directory.,Ignore,L1
1571861592,254,22,Full,Sentence,the,5,The woman hoped that the address was in the directory.,Ignore,L1
1571861592,361,22,Full,Sentence,address,6,The woman hoped that the address was in the directory.,Ignore,L1
1571861592,248,22,Full,Sentence,was,7,The woman hoped that the address was in the directory.,Critical,L1
1571861592,227,22,Full,Sentence,in,8,The woman hoped that the address was in the directory.,PostCritical,L1
1571861592,307,22,Full,Sentence,the,9,The woman hoped that the address was in the directory.,Ignore,L1
1571861592,290,22,Full,Sentence,directory.,10,The woman hoped that the address was in the directory.,Ignore,L1
1571861592,304,16,Full,NounPhrase,The,1,The lawyer wrote that the memo was from the president of the company.,Ignore,L1
1571861592,285,16,Full,NounPhrase,lawyer,2,The lawyer wrote that the memo was from the president of the company.,Ignore,L1
1571861592,249,16,Full,NounPhrase,wrote,3,The lawyer wrote that the memo was from the president of the company.,Ignore,L1
1571861592,233,16,Full,NounPhrase,that,4,The lawyer wrote that the memo was from the president of the company.,Ignore,L1
1571861592,255,16,Full,NounPhrase,the,5,The lawyer wrote that the memo was from the president of the company.,Ignore,L1
1571861592,250,16,Full,NounPhrase,memo,6,The lawyer wrote that the memo was from the president of the company.,Ignore,L1
1571861592,282,16,Full,NounPhrase,was,7,The lawyer wrote that the memo was from the president of the company.,Critical,L1
1571861592,262,16,Full,NounPhrase,from,8,The lawyer wrote that the memo was from the president of the company.,PostCritical,L1
1571861592,270,16,Full,NounPhrase,the,9,The lawyer wrote that the memo was from the president of the company.,Ignore,L1
1571861592,258,16,Full,NounPhrase,president,10,The lawyer wrote that the memo was from the president of the company.,Ignore,L1
1571861592,236,16,Full,NounPhrase,of,11,The lawyer wrote that the memo was from the president of the company.,Ignore,L1
1571861592,251,16,Full,NounPhrase,the,12,The lawyer wrote that the memo was from the president of the company.,Ignore,L1
1571861592,314,16,Full,NounPhrase,company.,13,The lawyer wrote that the memo was from the president of the company.,Ignore,L1
1572047590,448,7,Reduced,NounPhrase,The,1,The waiter confirmed the reservation was made yesterday.,Ignore,L1
1572047590,600,7,Reduced,NounPhrase,waiter,2,The waiter confirmed the reservation was made yesterday.,Ignore,L1
1572047590,584,7,Reduced,NounPhrase,confirmed,3,The waiter confirmed the reservation was made yesterday.,Ignore,L1
1572047590,472,7,Reduced,NounPhrase,the,4,The waiter confirmed the reservation was made yesterday.,Ignore,L1
1572047590,511,7,Reduced,NounPhrase,reservation,5,The waiter confirmed the reservation was made yesterday.,Ignore,L1
1572047590,585,7,Reduced,NounPhrase,was,6,The waiter confirmed the reservation was made yesterday.,Critical,L1
1572047590,368,7,Reduced,NounPhrase,made,7,The waiter confirmed the reservation was made yesterday.,PostCritical,L1
1572047590,400,7,Reduced,NounPhrase,yesterday.,8,The waiter confirmed the reservation was made yesterday.,Ignore,L1
1572047590,495,12,Full,NounPhrase,The,1,The professor revealed that the answer was not correct.,Ignore,L1
1572047590,552,12,Full,NounPhrase,professor,2,The professor revealed that the answer was not correct.,Ignore,L1
1572047590,584,12,Full,NounPhrase,revealed,3,The professor revealed that the answer was not correct.,Ignore,L1
1572047590,440,12,Full,NounPhrase,that,4,The professor revealed that the answer was not correct.,Ignore,L1
1572047590,432,12,Full,NounPhrase,the,5,The professor revealed that the answer was not correct.,Ignore,L1
1572047590,568,12,Full,NounPhrase,answer,6,The professor revealed that the answer was not correct.,Ignore,L1
1572047590,425,12,Full,NounPhrase,was,7,The professor revealed that the answer was not correct.,Critical,L1
1572047590,367,12,Full,NounPhrase,not,8,The professor revealed that the answer was not correct.,PostCritical,L1
1572047590,376,12,Full,NounPhrase,correct.,9,The professor revealed that the answer was not correct.,Ignore,L1
1572047590,392,25,Reduced,Sentence,The,1,The teacher implied the answer was very complicated.,Ignore,L1
1572047590,504,25,Reduced,Sentence,teacher,2,The teacher implied the answer was very complicated.,Ignore,L1
1572047590,408,25,Reduced,Sentence,implied,3,The teacher implied the answer was very complicated.,Ignore,L1
1572047590,416,25,Reduced,Sentence,the,4,The teacher implied the answer was very complicated.,Ignore,L1
1572047590,384,25,Reduced,Sentence,answer,5,The teacher implied the answer was very complicated.,Ignore,L1
1572047590,424,25,Reduced,Sentence,was,6,The teacher implied the answer was very complicated.,Critical,L1
1572047590,336,25,Reduced,Sentence,very,7,The teacher implied the answer was very complicated.,PostCritical,L1
1572047590,344,25,Reduced,Sentence,complicated.,8,The teacher implied the answer was very complicated.,Ignore,L1
1572047590,472,8,Full,Sentence,The,1,The scientist insisted that the hypothesis was being studied.,Ignore,L1
1572047590,579,8,Full,Sentence,scientist,2,The scientist insisted that the hypothesis was being studied.,Ignore,L1
1572047590,445,8,Full,Sentence,insisted,3,The scientist insisted that the hypothesis was being studied.,Ignore,L1
1572047590,472,8,Full,Sentence,that,4,The scientist insisted that the hypothesis was being studied.,Ignore,L1
1572047590,408,8,Full,Sentence,the,5,The scientist insisted that the hypothesis was being studied.,Ignore,L1
1572047590,488,8,Full,Sentence,hypothesis,6,The scientist insisted that the hypothesis was being studied.,Ignore,L1
1572047590,497,8,Full,Sentence,was,7,The scientist insisted that the hypothesis was being studied.,Critical,L1
1572047590,423,8,Full,Sentence,being,8,The scientist insisted that the hypothesis was being studied.,PostCritical,L1
1572047590,472,8,Full,Sentence,studied.,9,The scientist insisted that the hypothesis was being studied.,Ignore,L1
1572047590,384,21,Reduced,NounPhrase,The,1,The student forgot the solution was in the back of the book.,Ignore,L1
1572047590,376,21,Reduced,NounPhrase,student,2,The student forgot the solution was in the back of the book.,Ignore,L1
1572047590,376,21,Reduced,NounPhrase,forgot,3,The student forgot the solution was in the back of the book.,Ignore,L1
1572047590,384,21,Reduced,NounPhrase,the,4,The student forgot the solution was in the back of the book.,Ignore,L1
1572047590,344,21,Reduced,NounPhrase,solution,5,The student forgot the solution was in the back of the book.,Ignore,L1
1572047590,337,21,Reduced,NounPhrase,was,6,The student forgot the solution was in the back of the book.,Critical,L1
1572047590,335,21,Reduced,NounPhrase,in,7,The student forgot the solution was in the back of the book.,PostCritical,L1
1572047590,296,21,Reduced,NounPhrase,the,8,The student forgot the solution was in the back of the book.,Ignore,L1
1572047590,328,21,Reduced,NounPhrase,back,9,The student forgot the solution was in the back of the book.,Ignore,L1
1572047590,328,21,Reduced,NounPhrase,of,10,The student forgot the solution was in the back of the book.,Ignore,L1
1572047590,344,21,Reduced,NounPhrase,the,11,The student forgot the solution was in the back of the book.,Ignore,L1
